,AREA,PERIMETER,ANGLE,FERET,FERETX,FERETY,FERETZ,MINFERET,LENGTH,Area/Perimeter,Perimeter/Angle,Area/Angle,Area/FeretX,Area/FeretY,Area/FeretZ,Perimeter/FeretX,Perimeter/FeretY,Perimeter/FeretZ,Angle/FeretX,Angle/FeretY,Angle/FeretZ,TYPE
1,199,198.023,0.868,198.023,552,660,0.868,0,198.023,1.00493377,228.1370968,229.2626728,0.360507246,0.301515152,229.2626728,0.358737319,0.300034848,228.1370968,0.001572464,0.001315152,1,First
2,64,63.285,-84.56,63.285,654,633,95.44,0,63.285,1.011298096,-0.7484035,-0.756859035,0.097859327,0.101105845,0.670578374,0.096766055,0.099976303,0.663086756,-0.129296636,-0.133586098,-0.886001676,First
3,143,142.302,-18.435,142.302,588,630,161.565,0,142.302,1.004905061,-7.719121237,-7.756983998,0.243197279,0.226984127,0.885092687,0.242010204,0.22587619,0.880772445,-0.031352041,-0.029261905,-0.114102683,First
4,143,141.51,21.125,141.51,588,681,21.125,0,141.51,1.010529291,6.698698225,6.769230769,0.243197279,0.209985316,6.769230769,0.240663265,0.207797357,6.698698225,0.035926871,0.031020558,1,First
,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,First
1,125,123.584,-5.572,123.584,486,558,174.428,0,123.584,1.011457794,-22.17946877,-22.43359655,0.257201646,0.224014337,0.716628064,0.254288066,0.221476703,0.708510102,-0.011465021,-0.009985663,-0.031944413,First
2,68,66.611,-97.765,66.611,543,606,82.235,0,66.611,1.020852412,-0.681337902,-0.695545441,0.125230203,0.112211221,0.826898523,0.122672192,0.109919142,0.810007904,-0.180046041,-0.161328383,-1.18884903,First
3,98,96.747,-29.745,96.747,498,540,150.255,0,96.747,1.012951306,-3.252546646,-3.294671373,0.196787149,0.181481481,0.652224552,0.194271084,0.179161111,0.643885395,-0.059728916,-0.055083333,-0.197963462,First
4,117,95.64733332,-168.111,116.499,486,579,11.889,0,116.499,1.223243722,-0.568953449,-0.695968735,0.240740741,0.202072539,9.841029523,0.196805213,0.165194013,8.045027615,-0.345907407,-0.29034715,-14.14004542,First
,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,First
1,165,163.768,-8.427,163.768,594,549,171.573,0,163.768,1.007522837,-19.43372493,-19.57992168,0.277777778,0.300546448,0.961689776,0.275703704,0.298302368,0.954509159,-0.014186869,-0.015349727,-0.04911612,First
2,58,57,-90,57,678,534,90,0,57,1.01754386,-0.633333333,-0.644444444,0.085545723,0.108614232,0.644444444,0.084070796,0.106741573,0.633333333,-0.132743363,-0.168539326,-1,First
3,128,127.456,-26.565,127.456,621,537,153.435,0,127.456,1.00426814,-4.797891963,-4.818370036,0.206119163,0.238361266,0.834229478,0.205243156,0.237348231,0.830684003,-0.042777778,-0.049469274,-0.173135204,First
4,148,147.031,-178.831,147.031,597,561,1.169,0,147.031,1.006590447,-0.822178481,-0.827597005,0.247906198,0.263814617,126.603935,0.246283082,0.262087344,125.7750214,-0.299549414,-0.318771836,-152.9777588,First
,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,First
1,113,112.009,-7.696,112.009,564,510,172.304,0,112.009,1.008847503,-14.55418399,-14.68295218,0.20035461,0.221568627,0.655817625,0.198597518,0.21962549,0.650066162,-0.01364539,-0.015090196,-0.044665243,First
2,49,48.374,-97.125,48.374,612,540,82.875,0,48.374,1.012940836,-0.498059202,-0.504504505,0.080065359,0.090740741,0.591251885,0.079042484,0.089581481,0.583698341,-0.15870098,-0.179861111,-1.171945701,First
3,85,83.57,-21.038,83.57,576,498,158.962,0,83.57,1.017111404,-3.972335773,-4.040308014,0.147569444,0.170682731,0.534718989,0.145086806,0.167811245,0.525723129,-0.036524306,-0.04224498,-0.132346095,First
4,89,88.233,-162.181,88.233,570,528,17.819,0,88.233,1.008692893,-0.544040301,-0.548769585,0.156140351,0.168560606,4.994668612,0.154794737,0.167107955,4.95162467,-0.28452807,-0.307160985,-9.101576968,First
,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,First
1,97,96.187,-3.576,96.187,576,516,176.424,0,96.187,1.008452286,-26.89793065,-27.12527964,0.168402778,0.187984496,0.549811817,0.166991319,0.186408915,0.5452036,-0.006208333,-0.006930233,-0.020269351,First
2,40,39.459,-98.746,39.459,615,543,81.254,0,39.459,1.013710434,-0.399600996,-0.405079699,0.06504065,0.073664825,0.492283457,0.064160976,0.072668508,0.485625323,-0.160562602,-0.18185267,-1.215275556,First
3,68,67.417,-32.276,67.417,585,504,147.724,0,67.417,1.00864767,-2.088765646,-2.106828603,0.116239316,0.134920635,0.46031789,0.115242735,0.133763889,0.456371341,-0.05517265,-0.064039683,-0.218488533,First
4,77,75.895,-161.565,75.895,582,528,18.435,3.55E-15,75.895,1.014559589,-0.469749017,-0.47658837,0.132302405,0.145833333,4.176837537,0.13040378,0.14374053,4.116897206,-0.277603093,-0.305994318,-8.764035801,First
,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,First
1,97,96.187,-3.576,96.187,388,420,176.424,0,96.187,1.008452286,-26.89793065,-27.12527964,0.25,0.230952381,0.549811817,0.247904639,0.229016667,0.5452036,-0.009216495,-0.008514286,-0.020269351,First
2,37,36.222,-96.34,36.222,430,444,83.66,0,36.222,1.021478659,-0.375980901,-0.384056467,0.086046512,0.083333333,0.442266316,0.084237209,0.081581081,0.43296677,-0.224046512,-0.216981982,-1.151565862,First
3,75,73.539,-22.38,73.539,392,412,157.62,0,73.539,1.019867009,-3.285924933,-3.351206434,0.191326531,0.182038835,0.475827941,0.18759949,0.178492718,0.466558812,-0.057091837,-0.054320388,-0.141987057,First
4,64,62.61,-153.435,62.61,402,442,26.565,0,62.61,1.022200926,-0.408055528,-0.417114739,0.15920398,0.14479638,2.409185018,0.155746269,0.141651584,2.356860531,-0.381679104,-0.347138009,-5.775832863,First
,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,First
1,73,72.25,4.764,72.25,414,636,4.764,0,72.25,1.010380623,15.16582704,15.32325777,0.176328502,0.114779874,15.32325777,0.174516908,0.113600629,15.16582704,0.011507246,0.007490566,1,First
2,29,28.46,-71.565,28.46,447,627,108.435,0,28.46,1.018973999,-0.39768043,-0.405226018,0.064876957,0.046251994,0.267441324,0.063668904,0.04539075,0.262461382,-0.160100671,-0.114138756,-0.659980634,First
3,48,47.434,-145.305,47.434,438,654,34.695,0,47.434,1.011932369,-0.326444376,-0.33033963,0.109589041,0.073394495,1.383484652,0.108296804,0.072529052,1.367171062,-0.331746575,-0.222178899,-4.188067445,First
4,48,46.957,-26.565,46.957,432,627,153.435,0,46.957,1.022211811,-1.767626576,-1.806888763,0.111111111,0.076555024,0.312836054,0.108696759,0.074891547,0.306038388,-0.061493056,-0.042368421,-0.173135204,First
,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,First
1,122,120.599,-5.711,120.599,615,498,174.289,1.78E-15,120.599,1.011617012,-21.11696726,-21.36228331,0.198373984,0.24497992,0.699986804,0.196095935,0.242166667,0.69194843,-0.009286179,-0.011467871,-0.032767415,First
2,37,36,-90,36,678,492,90,0,36,1.027777778,-0.4,-0.411111111,0.054572271,0.075203252,0.411111111,0.053097345,0.073170732,0.4,-0.132743363,-0.182926829,-1,First
3,94,93.048,159.228,93.048,624,495,159.228,0,93.048,1.010231278,0.584369583,0.590348431,0.150641026,0.18989899,0.590348431,0.149115385,0.187975758,0.584369583,0.255173077,0.321672727,1,First
4,101,99.725,-164.291,99.725,636,522,15.709,3.55E-15,99.725,1.012785159,-0.607002209,-0.614762829,0.158805031,0.19348659,6.429435356,0.156800314,0.191044061,6.348271691,-0.258319182,-0.314733716,-10.45839964,First
,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,First
1,88,87.361,-15.945,87.361,570,528,164.055,0,87.361,1.007314477,-5.478896206,-5.518971464,0.154385965,0.166666667,0.536405474,0.153264912,0.165456439,0.532510439,-0.027973684,-0.030198864,-0.097193015,First
2,48,46.573,-104.931,46.573,606,564,75.069,1.78E-15,46.573,1.03064007,-0.44384405,-0.457443463,0.079207921,0.085106383,0.639411741,0.076853135,0.082576241,0.620402563,-0.173153465,-0.186047872,-1.397794029,First
3,69,68.411,-37.875,68.411,570,522,142.125,0,68.411,1.008609727,-1.806231023,-1.821782178,0.121052632,0.132183908,0.485488127,0.120019298,0.131055556,0.481343887,-0.066447368,-0.072557471,-0.266490765,First
4,65,63.569,-160.71,63.569,582,555,19.29,0,63.569,1.022510972,-0.395550992,-0.40445523,0.111683849,0.117117117,3.369621566,0.109225086,0.114538739,3.295438051,-0.276134021,-0.289567568,-8.33125972,First
,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,First
1,111,110.064,-17.447,110.064,564,582,162.553,0,110.064,1.008504143,-6.308477102,-6.362125294,0.196808511,0.190721649,0.682854208,0.195148936,0.189113402,0.677096086,-0.030934397,-0.029977663,-0.107331147,First
2,36,34.986,-120.964,34.986,624,618,59.036,0,34.986,1.028983022,-0.289226547,-0.297609206,0.057692308,0.058252427,0.609797412,0.056067308,0.05661165,0.592621451,-0.193852564,-0.195734628,-2.048987059,First
3,90,89.045,-32.619,89.045,582,579,147.381,0,89.045,1.010724914,-2.729850701,-2.759128116,0.154639175,0.155440415,0.610662161,0.152998282,0.153791019,0.604182357,-0.056046392,-0.056336788,-0.221324323,First
4,85,84,180,84,576,597,0,0,84,1.011904762,0.466666667,0.472222222,0.147569444,0.142378559,0,0.145833333,0.140703518,0,0.3125,0.301507538,0,First
,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,First
1,76,75.24,4.574,75.24,507,540,4.574,0,75.24,1.01010101,16.44949716,16.61565369,0.149901381,0.140740741,16.61565369,0.148402367,0.139333333,16.44949716,0.009021696,0.00847037,1,First
2,37,36.125,-85.236,36.125,537,525,94.764,0,36.125,1.024221453,-0.423823267,-0.434088883,0.068901304,0.07047619,0.390443628,0.067271881,0.068809524,0.381210164,-0.158726257,-0.162354286,-0.899455489,First
3,60,59.093,-23.962,59.093,510,528,156.038,0,59.093,1.015348688,-2.466113012,-2.503964611,0.117647059,0.113636364,0.384521719,0.115868627,0.111918561,0.378709032,-0.046984314,-0.045382576,-0.153565157,First
4,63,61.847,-157.166,61.847,510,552,22.834,0,61.847,1.01864278,-0.393513864,-0.400850057,0.123529412,0.114130435,2.759043532,0.121268627,0.112041667,2.708548656,-0.308168627,-0.284721014,-6.882981519,First
,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,First
1,94,92.612,24.905,92.612,528,501,24.905,0,92.612,1.014987259,3.718610721,3.774342502,0.178030303,0.18762475,3.774342502,0.175401515,0.184854291,3.718610721,0.047168561,0.049710579,1,First
2,44,43.267,-33.69,43.267,546,465,146.31,0,43.267,1.016941318,-1.284268329,-1.306025527,0.080586081,0.094623656,0.300731324,0.07924359,0.093047312,0.295721413,-0.061703297,-0.072451613,-0.230264507,First
3,86,85.329,10.125,85.329,528,486,10.125,0,85.329,1.007863681,8.427555556,8.49382716,0.162878788,0.176954733,8.49382716,0.161607955,0.175574074,8.427555556,0.019176136,0.020833333,1,First
4,69,67.882,-135,67.882,537,507,45,0,67.882,1.016469756,-0.50282963,-0.511111111,0.12849162,0.136094675,1.533333333,0.126409683,0.133889546,1.508488889,-0.251396648,-0.266272189,-3,First
,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,First
1,95,93.963,16.699,93.963,594,573,16.699,0,93.963,1.011036259,5.626863884,5.688963411,0.15993266,0.165794066,5.688963411,0.158186869,0.163984293,5.626863884,0.028112795,0.029143106,1,First
2,44,42.953,-65.225,42.953,633,540,114.775,0,42.953,1.02437548,-0.658535837,-0.674587965,0.069510269,0.081481481,0.383358745,0.06785624,0.079542593,0.37423655,-0.103041074,-0.120787037,-0.568285777,First
3,70,69,0,69,612,558,0,0,69,1.014492754,0,0,0.114379085,0.125448029,0,0.112745098,0.123655914,0,0,0,0,First
4,72,70.803,-143.616,70.803,615,579,36.384,0,70.803,1.016906063,-0.493002172,-0.501336898,0.117073171,0.124352332,1.978891821,0.115126829,0.122284974,1.945992744,-0.233521951,-0.248041451,-3.947229551,First
,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,First
1,95,93.963,-16.699,93.963,552,420,163.301,0,93.963,1.011036259,-5.626863884,-5.688963411,0.172101449,0.226190476,0.581747815,0.170222826,0.223721429,0.575397579,-0.030251812,-0.039759524,-0.102259019,First
2,38,36.62,-145.008,36.62,588,441,34.992,0,36.62,1.037684326,-0.252537791,-0.262054507,0.06462585,0.0861678,1.085962506,0.062278912,0.083038549,1.04652492,-0.246612245,-0.328816327,-4.144032922,First
3,65,63.781,-41.186,63.781,576,411,138.814,3.55E-15,63.781,1.019112275,-1.548608751,-1.578206187,0.112847222,0.158150852,0.468252482,0.110730903,0.155184915,0.459470947,-0.071503472,-0.100209246,-0.29669918,First
4,74,72.993,-170.538,72.993,558,435,9.462,0,72.993,1.013795843,-0.428016043,-0.433920886,0.132616487,0.170114943,7.820756711,0.130811828,0.1678,7.714331008,-0.305623656,-0.392041379,-18.02346227,First
,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,First
1,94,92.65,32.661,92.65,618,346,32.661,0,92.65,1.014570966,2.836716573,2.878050274,0.15210356,0.271676301,2.878050274,0.149919094,0.267774566,2.836716573,0.052849515,0.094395954,1,First
2,39,38.21,-47.121,38.21,638,308,132.879,0,38.21,1.020675216,-0.81089111,-0.827656459,0.061128527,0.126623377,0.293500102,0.059890282,0.124058442,0.287554843,-0.073857367,-0.15299026,-0.354615854,First
3,92,91.214,15.255,91.214,612,330,15.255,0,91.214,1.008617098,5.97928548,6.030809571,0.150326797,0.278787879,6.030809571,0.149042484,0.276406061,5.97928548,0.024926471,0.046227273,1,First
4,72,71.218,-128.157,71.218,632,348,51.843,0,71.218,1.01098037,-0.555709013,-0.561810904,0.113924051,0.206896552,1.388808518,0.112686709,0.204649425,1.373724514,-0.202780063,-0.368267241,-2.472021295,First
,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,First
1,90,89.286,15.593,89.286,512,332,15.593,0,89.286,1.007996774,5.726030911,5.771820689,0.17578125,0.271084337,5.771820689,0.174386719,0.268933735,5.726030911,0.030455078,0.046966867,1,First
2,31,29.732,-70.346,29.732,542,306,109.654,0,29.732,1.042647652,-0.42265374,-0.44067893,0.057195572,0.10130719,0.282707425,0.054856089,0.097163399,0.27114378,-0.129789668,-0.229888889,-0.641526985,First
3,71,70.114,-3.27,70.114,514,318,176.73,0,70.114,1.012636563,-21.44159021,-21.71253823,0.138132296,0.22327044,0.401742771,0.13640856,0.220484277,0.396729474,-0.006361868,-0.010283019,-0.018502801,First
4,51,49.518,-133.363,49.518,530,338,46.637,0,49.518,1.029928511,-0.371302385,-0.382414913,0.096226415,0.150887574,1.09355233,0.093430189,0.146502959,1.061774986,-0.251628302,-0.394565089,-2.859596458,First
,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,First
1,73,72.062,2.386,72.062,582,408,2.386,0,72.062,1.013016569,30.20201174,30.59513831,0.125429553,0.178921569,30.59513831,0.123817869,0.176622549,30.20201174,0.004099656,0.005848039,1,First
2,34,33,-90,33,618,390,90,0,33,1.03030303,-0.366666667,-0.377777778,0.055016181,0.087179487,0.377777778,0.053398058,0.084615385,0.366666667,-0.145631068,-0.230769231,-1,First
3,69,68.411,-15.255,68.411,588,399,164.745,0,68.411,1.008609727,-4.484496886,-4.523107178,0.117346939,0.172932331,0.4188291,0.116345238,0.17145614,0.415253877,-0.025943878,-0.038233083,-0.092597651,First
4,54,53.413,-128.157,53.413,603,429,51.843,0,53.413,1.010989834,-0.416777858,-0.421358178,0.089552239,0.125874126,1.041606389,0.088578773,0.124505828,1.030283741,-0.212532338,-0.298734266,-2.472021295,First
,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,First
1,75,74.216,14.036,74.216,558,483,14.036,0,74.216,1.01056376,5.287546309,5.343402679,0.134408602,0.155279503,5.343402679,0.133003584,0.153656315,5.287546309,0.025154122,0.029060041,1,First
2,43,41.677,-59.744,41.677,582,459,120.256,0,41.677,1.031744127,-0.697593064,-0.719737547,0.073883162,0.093681917,0.357570516,0.071609966,0.090799564,0.346568986,-0.102652921,-0.13016122,-0.496806812,First
3,68,66.611,-7.765,66.611,561,471,172.235,0,66.611,1.020852412,-8.578364456,-8.757244044,0.121212121,0.144373673,0.394809417,0.118736185,0.141424628,0.386744854,-0.013841355,-0.0164862,-0.045083752,First
4,53,51.614,-125.538,51.614,579,495,54.462,0,51.614,1.026853179,-0.411142443,-0.422182925,0.091537133,0.107070707,0.973155595,0.089143351,0.104270707,0.947706658,-0.216818653,-0.253612121,-2.305056737,First
,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,First
1,96,94.763,7.275,94.763,526,490,7.275,1.78E-15,94.763,1.013053618,13.02584192,13.19587629,0.182509506,0.195918367,13.19587629,0.180157795,0.193393878,13.02584192,0.013830798,0.014846939,1,First
2,32,31.305,-63.435,31.305,572,470,116.565,0,31.305,1.022200926,-0.493497281,-0.504453377,0.055944056,0.068085106,0.274524943,0.054729021,0.066606383,0.268562605,-0.11090035,-0.134968085,-0.544202805,First
3,85,84.095,-2.726,84.095,536,482,177.274,0,84.095,1.010761639,-30.84922964,-31.1812179,0.15858209,0.176348548,0.479483737,0.156893657,0.174470954,0.474378645,-0.005085821,-0.005655602,-0.015377325,First
4,65,63.53,-151.821,63.53,542,500,28.179,0,63.53,1.023138675,-0.41845331,-0.428135765,0.119926199,0.13,2.306682281,0.117214022,0.12706,2.254515774,-0.280112546,-0.303642,-5.387735548,First
,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,First
1,89,87.727,24.228,87.727,584,426,24.228,0,87.727,1.014510926,3.620893181,3.673435694,0.15239726,0.208920188,3.673435694,0.150217466,0.205931925,3.620893181,0.041486301,0.056873239,1,First
2,38,36.77,-45,36.77,608,396,135,0,36.77,1.033451183,-0.817111111,-0.844444444,0.0625,0.095959596,0.281481481,0.060476974,0.092853535,0.27237037,-0.074013158,-0.113636364,-0.333333333,First
3,78,76.655,15.124,76.655,582,416,15.124,3.55E-15,76.655,1.017546148,5.068434277,5.157365776,0.134020619,0.1875,5.157365776,0.131709622,0.184266827,5.068434277,0.025986254,0.036355769,1,First
4,58,56.851,-140.711,56.851,596,426,39.289,0,56.851,1.020210726,-0.404026693,-0.412192366,0.097315436,0.136150235,1.476240169,0.095387584,0.133453052,1.446995342,-0.236092282,-0.330307512,-3.581435007,First
,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,First
1,85,84.024,1.364,84.024,630,348,1.364,0,84.024,1.011615729,61.60117302,62.31671554,0.134920635,0.244252874,62.31671554,0.133371429,0.241448276,61.60117302,0.002165079,0.00391954,1,First
2,37,35.777,-63.435,35.777,662,336,116.565,0,35.777,1.034183973,-0.56399464,-0.583274218,0.055891239,0.110119048,0.317419466,0.054043807,0.106479167,0.306927465,-0.095823263,-0.188794643,-0.544202805,First
3,77,76.42,-6.009,76.42,632,346,173.991,0,76.42,1.007589636,-12.71759028,-12.81411217,0.121835443,0.222543353,0.442551626,0.120917722,0.220867052,0.43921812,-0.009507911,-0.017367052,-0.034536269,First
4,62,61.221,-141.633,61.221,656,368,38.367,3.55E-15,61.221,1.012724392,-0.432250958,-0.437751089,0.094512195,0.168478261,1.615972059,0.093324695,0.166361413,1.595668152,-0.215903963,-0.384872283,-3.691531785,First
,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,First
1,84,82.873,8.326,82.873,528,510,8.326,0,82.873,1.013599122,9.953519097,10.08887821,0.159090909,0.164705882,10.08887821,0.156956439,0.162496078,9.953519097,0.015768939,0.01632549,1,First
2,31,29.53,-61.699,29.53,556,492,118.301,1.78E-15,29.53,1.049779885,-0.478613916,-0.502439262,0.055755396,0.06300813,0.262043432,0.053111511,0.060020325,0.249617501,-0.110969424,-0.125404472,-0.521542506,First
3,76,74.673,-7.696,74.673,526,504,172.304,0,74.673,1.017770814,-9.70283264,-9.875259875,0.144486692,0.150793651,0.44108088,0.141963878,0.148160714,0.433379376,-0.014631179,-0.015269841,-0.044665243,First
4,68,66.573,-147.265,66.573,542,520,32.735,3.55E-15,66.573,1.021435116,-0.452062608,-0.461752623,0.125461255,0.130769231,2.077287307,0.122828413,0.128025,2.033694822,-0.271706642,-0.283201923,-4.498701695,First
,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,First
1,84,82.873,8.326,82.873,528,510,8.326,0,82.873,1.013599122,9.953519097,10.08887821,0.159090909,0.164705882,10.08887821,0.156956439,0.162496078,9.953519097,0.015768939,0.01632549,1,First
2,31,29.53,-61.699,29.53,556,492,118.301,1.78E-15,29.53,1.049779885,-0.478613916,-0.502439262,0.055755396,0.06300813,0.262043432,0.053111511,0.060020325,0.249617501,-0.110969424,-0.125404472,-0.521542506,First
3,76,74.673,-7.696,74.673,526,504,172.304,0,74.673,1.017770814,-9.70283264,-9.875259875,0.144486692,0.150793651,0.44108088,0.141963878,0.148160714,0.433379376,-0.014631179,-0.015269841,-0.044665243,First
4,68,66.573,-147.265,66.573,542,520,32.735,3.55E-15,66.573,1.021435116,-0.452062608,-0.461752623,0.125461255,0.130769231,2.077287307,0.122828413,0.128025,2.033694822,-0.271706642,-0.283201923,-4.498701695,First
,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,First
1,97,95.859,-20.136,95.859,576,675,159.864,0,95.859,1.011902899,-4.760578069,-4.817242749,0.168402778,0.143703704,0.606765751,0.166421875,0.142013333,0.599628434,-0.034958333,-0.029831111,-0.125957064,First
2,33,32.311,-111.801,32.311,618,711,68.199,0,32.311,1.021324007,-0.289004571,-0.295167306,0.053398058,0.046413502,0.483878063,0.052283172,0.045444444,0.473775275,-0.180907767,-0.157244726,-1.639334888,First
3,73,72.25,-41.634,72.25,594,669,138.366,0,72.25,1.010380623,-1.735360523,-1.753374646,0.122895623,0.109118087,0.527586257,0.121632997,0.10799701,0.52216585,-0.070090909,-0.062233184,-0.300897619,First
4,88,87.361,164.055,87.361,585,675,164.055,0,87.361,1.007314477,0.532510439,0.536405474,0.15042735,0.13037037,0.536405474,0.149335043,0.129423704,0.532510439,0.280435897,0.243044444,1,First
,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,First
2,75,74.216,-14.036,74.216,682,432,165.964,0,74.216,1.01056376,-5.287546309,-5.343402679,0.109970674,0.173611111,0.451905232,0.108821114,0.171796296,0.447181316,-0.020580645,-0.032490741,-0.084572558,First
3,32,31.048,-104.931,31.048,714,452,75.069,0,31.048,1.0306622,-0.29588968,-0.304962309,0.044817927,0.07079646,0.426274494,0.043484594,0.068690265,0.413592828,-0.146962185,-0.23214823,-1.397794029,First
4,66,65.299,-27.35,65.299,690,426,152.65,0,65.299,1.010735233,-2.387531993,-2.413162706,0.095652174,0.154929577,0.432361612,0.094636232,0.153284038,0.427769407,-0.039637681,-0.064201878,-0.179168031,First
5,71,69.971,-30.964,69.971,688,422,149.036,0,69.971,1.014706093,-2.259753262,-2.292985402,0.103197674,0.168246445,0.476394965,0.101702035,0.165808057,0.469490593,-0.045005814,-0.073374408,-0.207761883,First
,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,First
1,106,105,-36.87,105,606,588,143.13,0,105,1.00952381,-2.847843775,-2.874966097,0.174917492,0.180272109,0.740585482,0.173267327,0.178571429,0.733598826,-0.060841584,-0.062704082,-0.257597988,First
2,42,40.804,-143.973,40.804,636,639,36.027,0,40.804,1.029310852,-0.283414251,-0.291721364,0.066037736,0.0657277,1.165792322,0.064157233,0.063856025,1.132594998,-0.226372642,-0.225309859,-3.99625281,First
3,76,75,-53.13,75,630,591,126.87,7.11E-15,75,1.013333333,-1.411631846,-1.430453604,0.120634921,0.128595601,0.599038386,0.119047619,0.126903553,0.591156302,-0.084333333,-0.089898477,-0.418775124,First
4,78,77.13,166.504,77.13,618,603,166.504,0,77.13,1.011279658,0.463232115,0.468457214,0.126213592,0.129353234,0.468457214,0.124805825,0.127910448,0.463232115,0.269423948,0.276126036,1,First
,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,First
1,93,91.782,-11.31,91.782,699,570,168.69,0,91.782,1.013270576,-8.115119363,-8.222811671,0.13304721,0.163157895,0.551307131,0.131304721,0.161021053,0.544086786,-0.016180258,-0.019842105,-0.067046061,First
2,39,38.419,-128.66,38.419,735,600,51.34,0,38.419,1.015122726,-0.298608736,-0.303124514,0.053061224,0.065,0.759641605,0.052270748,0.064031667,0.748324893,-0.175047619,-0.214433333,-2.506038177,First
3,61,60,-36.87,60,720,561,143.13,3.55E-15,60,1.016666667,-1.6273393,-1.654461622,0.084722222,0.108734403,0.426185985,0.083333333,0.106951872,0.419199329,-0.051208333,-0.065721925,-0.257597988,First
4,80,78.918,-171.254,78.918,702,585,8.746,0,78.918,1.013710434,-0.460824273,-0.467142373,0.113960114,0.136752137,9.147038646,0.112418803,0.134902564,9.023324949,-0.243951567,-0.29274188,-19.58083695,First
,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,First
1,85,83.57,-21.038,83.57,678,408,158.962,0,83.57,1.017111404,-3.972335773,-4.040308014,0.125368732,0.208333333,0.534718989,0.123259587,0.204828431,0.525723129,-0.031029499,-0.051563725,-0.132346095,First
2,33,32.311,-111.801,32.311,714,441,68.199,0,32.311,1.021324007,-0.289004571,-0.295167306,0.046218487,0.074829932,0.483878063,0.045253501,0.073267574,0.473775275,-0.156584034,-0.253517007,-1.639334888,First
3,80,79.202,-37.304,79.202,681,399,142.696,0,79.202,1.010075503,-2.123150332,-2.14454214,0.117474302,0.200501253,0.560632393,0.116302496,0.198501253,0.555040085,-0.054778267,-0.093493734,-0.261422885,First
4,82,81.498,-173.66,81.498,681,429,6.34,0,81.498,1.00615966,-0.469296326,-0.472187032,0.12041116,0.191142191,12.93375394,0.119674009,0.189972028,12.85457413,-0.255007342,-0.404801865,-27.39116719,First
,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,First
1,109,108.167,-19.44,108.167,666,501,160.56,0,108.167,1.007701055,-5.564146091,-5.606995885,0.163663664,0.21756487,0.678873941,0.162412913,0.215902196,0.67368585,-0.029189189,-0.038802395,-0.121076233,First
2,44,42.953,-114.775,42.953,708,540,65.225,0,42.953,1.02437548,-0.37423655,-0.383358745,0.062146893,0.081481481,0.674587965,0.060668079,0.079542593,0.658535837,-0.162111582,-0.212546296,-1.759678038,First
3,83,82.377,-33.111,82.377,675,495,146.889,0,82.377,1.007562791,-2.487904322,-2.506719821,0.122962963,0.167676768,0.565052523,0.12204,0.166418182,0.560811225,-0.049053333,-0.066890909,-0.225415109,First
4,92,90.796,-172.405,90.796,678,522,7.595,0,90.796,1.013260496,-0.526643659,-0.533627215,0.135693215,0.176245211,12.11323239,0.133917404,0.173938697,11.95470704,-0.254284661,-0.330277778,-22.6998025,First
,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,First
1,42,41,-12.68,41,260,187,167.32,0,41,1.024390244,-3.233438486,-3.312302839,0.161538462,0.22459893,0.251016017,0.157692308,0.219251337,0.245039445,-0.048769231,-0.067807487,-0.075782931,First
2,16,14.56,-105.945,14.56,276,199,74.055,0,14.56,1.098901099,-0.137429798,-0.151021757,0.057971014,0.08040201,0.216055634,0.052753623,0.073165829,0.196610627,-0.383858696,-0.532386935,-1.430625886,First
3,30,28.844,-33.69,28.844,270,183,146.31,0,28.844,1.040077659,-0.856159098,-0.89047195,0.111111111,0.163934426,0.205044084,0.10682963,0.157617486,0.197143052,-0.124777778,-0.184098361,-0.230264507,First
